longitude,district,street,geo_code,latitude,street_number,nation,province,city
114,驿城区,盘龙山路,wtcq,33,盘龙山路,中国,河南省,驻马店市
113,代县,,wwb7,39,,中国,山西省,忻州市
102,阿坝县,,wmbf,33,,中国,四川省,阿坝藏族羌族自治州
120,富阳区,长深高速公路,wtm6,30,长深高速公路,中国,浙江省,杭州市
129,宁安市,,wzgf,44,,中国,黑龙江省,牡丹江市
95,巴宜区,,wj72,30,,中国,西藏自治区,林芝市
121,乐清市,,wtn3,28,,中国,浙江省,温州市
114,永新县,,wsbf,27,,中国,江西省,吉安市
105,三台县,,wm6y,31,,中国,四川省,绵阳市
113,台山市,,webm,22,,中国,广东省,江门市
131,鸡东县,,ybhb,45,,中国,黑龙江省,鸡西市
110,象州县,,wknr,24,,中国,广西壮族自治区,来宾市
117,东至县,,wt77,30,,中国,安徽省,池州市
103,合作市,,wq1m,35,,中国,甘肃省,甘南藏族自治州
105,阿拉善左旗,,wqdv,38,,中国,内蒙古自治区,阿拉善盟
118,双桥区,,wx7e,41,,中国,河北省,承德市
118,unknow,unknow,y8s4,48,unknow,蒙古,unknow,unknow
105,安岳县,,wm6c,30,,中国,四川省,资阳市
108,乌拉特中旗,,wrmh,42,,中国,内蒙古自治区,巴彦淖尔市
110,澄迈县,,w7w7,20,,中国,海南省,澄迈县
118,安溪县,,ws7x,25,,中国,福建省,泉州市
119,赣榆区,,wwkb,35,,中国,江苏省,连云港市
112,娄烦县,,wqxt,38,,中国,山西省,太原市
118,双桥区,,wx7d,41,,中国,河北省,承德市
112,新安县,三岔口隧道,wqr3,35,三岔口隧道,中国,河南省,洛阳市
110,永福县,迎宾路,wkqr,25,迎宾路,中国,广西壮族自治区,桂林市
111,府谷县,黄河路(西),wqyv,39,黄河路(西),中国,陕西省,榆林市
100,unknow,unknow,w4qu,13,unknow,泰国,unknow,unknow
115,太康县,,wtcz,34,,中国,河南省,周口市
107,绥阳县,,wkuj,28,,中国,贵州省,遵义市
125,清原满族自治县,,wz2v,42,,中国,辽宁省,抚顺市
101,景洪市,,w5zu,22,,中国,云南省,西双版纳傣族自治州
117,克什克腾旗,,wxeh,43,,中国,内蒙古自治区,赤峰市
119,翁牛特旗,,wxs6,43,,中国,内蒙古自治区,赤峰市
111,夷陵区,,wmx1,31,,中国,湖北省,宜昌市
80,unknow,unknow,tzc5,44,unknow,哈萨克斯坦,unknow,unknow
103,官渡区,,wk3j,25,,中国,云南省,昆明市
115,平乡县,,ww9f,37,,中国,河北省,邢台市
119,,,wxh2,39,,中国,中国区域,
122,鄂伦春自治旗,,y8wt,49,,中国,内蒙古自治区,呼伦贝尔市
125,鄂伦春自治旗,,ybbg,50,,中国,内蒙古自治区,呼伦贝尔市
109,宾阳县,泉南高速公路,wkj8,23,泉南高速公路,中国,广西壮族自治区,南宁市
113,代县,,wwbx,39,,中国,山西省,忻州市
107,天等县,,wkh1,23,,中国,广西壮族自治区,崇左市
118,兰陵县,,ww7c,35,,中国,山东省,临沂市
120,长兴县,,wtt9,31,,中国,浙江省,湖州市
100,凤庆县,,whrq,25,,中国,云南省,临沧市
118,,,ws5x,24,,中国,中国区域,
105,纳雍县,,wkfd,27,,中国,贵州省,毕节市
113,台山市,,webp,22,,中国,广东省,江门市
122,乌兰浩特市,,y8ny,46,,中国,内蒙古自治区,兴安盟
122,象山县,,wtnt,29,,中国,浙江省,宁波市
117,南皮县,,wwg2,38,,中国,河北省,沧州市
99,维西傈僳族自治县,,whys,28,,中国,云南省,迪庆藏族自治州
125,前郭尔罗斯蒙古族自治县,,yb08,45,,中国,吉林省,松原市
103,元阳县,,wk1k,23,,中国,云南省,红河哈尼族彝族自治州
111,武冈市,,wkwz,27,,中国,湖南省,邵阳市
115,惠东县,,ws1v,23,,中国,广东省,惠州市
120,,,wst0,25,,中国,中国区域,
110,竹山县,,wmw7,32,,中国,湖北省,十堰市
104,沐川县,,wm45,29,,中国,四川省,乐山市
124,乾安县,梧桐大路,yb06,45,梧桐大路,中国,吉林省,松原市
117,东至县,,wt7m,30,,中国,安徽省,池州市
101,阿拉善右旗,,wqbj,39,,中国,内蒙古自治区,阿拉善盟
108,五原县,,wrk8,41,,中国,内蒙古自治区,巴彦淖尔市
118,克什克腾旗,,wxs5,43,,中国,内蒙古自治区,赤峰市
115,惠东县,,ws45,23,,中国,广东省,惠州市
124,昌图县,,wz8q,43,,中国,辽宁省,铁岭市
115,太仆寺旗,,wx3y,42,,中国,内蒙古自治区,锡林郭勒盟
122,根河市,,y9nw,52,,中国,内蒙古自治区,呼伦贝尔市
125,农安县,,wzc0,44,,中国,吉林省,长春市
108,丰都县,,wmmj,30,,中国,重庆市,重庆市
107,杭锦后旗,,wrk3,41,,中国,内蒙古自治区,巴彦淖尔市
115,晋州市,,wwc9,38,,中国,河北省,石家庄市
115,平乡县,,ww9e,37,,中国,河北省,邢台市
86,库尔勒市,,tzt2,42,,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州
111,新化县,,wmnb,28,,中国,湖南省,娄底市
119,赣榆区,,wwhv,35,,中国,江苏省,连云港市
121,通州区,苏宋路,wtwk,32,苏宋路,中国,江苏省,南通市
114,,创新路,ws0c,23,创新路,中国,广东省,东莞市
113,天心区,芙蓉大道,wsbn,28,芙蓉大道,中国,湖南省,长沙市
107,镇原县,,wqkm,36,,中国,甘肃省,庆阳市
119,寿光市,,wws3,37,,中国,山东省,潍坊市
113,寿阳县,,wwb4,38,,中国,山西省,晋中市
116,瑞金市,,wsdw,26,,中国,江西省,赣州市
105,江油市,武马路,wmdr,32,武马路,中国,四川省,绵阳市
107,綦江区,,wm5y,29,,中国,重庆市,重庆市
114,浉河区,,wt8g,32,,中国,河南省,信阳市
111,武冈市,,wkyd,27,,中国,湖南省,邵阳市
112,清水河县,,wrp7,40,,中国,内蒙古自治区,呼和浩特市
107,巴州区,,wms5,32,,中国,四川省,巴中市
112,阳东区,,w7z7,22,,中国,广东省,阳江市
116,梅县区,,ws4w,24,,中国,广东省,梅州市
118,沂源县,怡心路,ww7d,36,怡心路,中国,山东省,淄博市
123,新民市,丹阜高速公路,wxrk,42,丹阜高速公路,中国,辽宁省,沈阳市
125,嫩江县,西-八,yb8u,49,西-八,中国,黑龙江省,黑河市
115,麻城市,,wt9d,31,,中国,湖北省,黄冈市
108,上思县,,w7uz,22,,中国,广西壮族自治区,防城港市
106,同心县,庙石线,wqe2,37,庙石线,中国,宁夏回族自治区,吴忠市
113,台山市,,webw,22,,中国,广东省,江门市
107,杭锦后旗,,wrhn,41,,中国,内蒙古自治区,巴彦淖尔市
118,沂源县,怡心路,ww7s,36,怡心路,中国,山东省,淄博市
121,扎鲁特旗,,wxyr,45,,中国,内蒙古自治区,通辽市
112,东宝区,,wmx3,31,,中国,湖北省,荆门市
116,夏津县,历亭街,wwdd,37,历亭街,中国,山东省,德州市
102,禄丰县,,wk2g,25,,中国,云南省,楚雄彝族自治州
116,宁都县,,wsf6,27,,中国,江西省,赣州市
102,米易县,盐米路,wkbf,27,盐米路,中国,四川省,攀枝花市
121,临海市,,wtjv,29,,中国,浙江省,台州市
85,吉隆县,,tvhs,29,,中国,西藏自治区,日喀则市
130,林口县,,wzun,45,,中国,黑龙江省,牡丹江市
119,翁牛特旗,,wxse,43,,中国,内蒙古自治区,赤峰市
116,成武县,,ww4t,35,,中国,山东省,菏泽市
121,陈巴尔虎旗,,y8y6,50,,中国,内蒙古自治区,呼伦贝尔市
110,会同县,,wkvf,27,,中国,湖南省,怀化市
94,格尔木市,,wn6f,36,,中国,青海省,海西蒙古族藏族自治州
117,济阳区,,wwe2,37,,中国,山东省,济南市
109,宾阳县,泉南高速公路,wkjm,23,泉南高速公路,中国,广西壮族自治区,南宁市
113,长治县,,ww2h,36,,中国,山西省,长治市
107,杭锦后旗,,wrk1,41,,中国,内蒙古自治区,巴彦淖尔市
114,阳原县,,wx1h,40,,中国,河北省,张家口市
86,且末县,,tyub,38,,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州
111,夷陵区,,wmwb,31,,中国,湖北省,宜昌市
120,霞浦县,,wsv6,27,,中国,福建省,宁德市
123,科尔沁左翼后旗,,wxxs,43,,中国,内蒙古自治区,通辽市
115,东明县,,ww1y,35,,中国,山东省,菏泽市
120,青田县,,wsvx,28,,中国,浙江省,丽水市
102,西昌市,,wkbt,28,,中国,四川省,凉山彝族自治州
104,仁寿县,,wm3c,30,,中国,四川省,眉山市
117,诏安县,,ws76,24,,中国,福建省,漳州市
113,天心区,芙蓉大道,wsbx,28,芙蓉大道,中国,湖南省,长沙市
120,敖汉旗,,wxmq,42,,中国,内蒙古自治区,赤峰市
117,新巴尔虎右旗,203省道(旧),y8g3,49,203省道(旧),中国,内蒙古自治区,呼伦贝尔市
117,岱岳区,膏城大道,ww7k,36,膏城大道,中国,山东省,泰安市
108,吴起县,,wqss,37,,中国,陕西省,延安市
118,全椒县,,wtsn,32,,中国,安徽省,滁州市
101,镇沅县,,wk0p,24,,中国,云南省,普洱市
101,景洪市,,w5zt,22,,中国,云南省,西双版纳傣族自治州
114,嘉鱼县,,wt34,30,,中国,湖北省,咸宁市
117,岱岳区,膏城大道,ww6y,36,膏城大道,中国,山东省,泰安市
112,宁乡市,,wkzq,28,,中国,湖南省,长沙市
102,九龙县,,wm0z,29,,中国,四川省,甘孜藏族自治州
88,阜康市,,tzy9,44,,中国,新疆维吾尔自治区,昌吉回族自治州
132,unknow,unknow,ybjc,45,unknow,俄罗斯,unknow,unknow
114,孝南区,福银高速公路,wt2z,31,福银高速公路,中国,湖北省,孝感市
120,黄岛区,,wwmr,36,,中国,山东省,青岛市
111,岑溪市,,wkne,23,,中国,广西壮族自治区,梧州市
114,,创新路,ws12,23,创新路,中国,广东省,东莞市
109,乌审旗,,wqve,39,,中国,内蒙古自治区,鄂尔多斯市
106,铜梁区,,wm71,30,,中国,重庆市,重庆市
109,,,w7tx,21,,中国,中国区域,
108,三都水族自治县,,wkse,26,,中国,贵州省,黔南布依族苗族自治州
106,西充县,,wmed,31,,中国,四川省,南充市
112,公安县,汪杨线,wmrb,30,汪杨线,中国,湖北省,荆州市
121,长岛县,,wwtz,38,,中国,山东省,烟台市
111,房县,,wmxj,32,,中国,湖北省,十堰市
119,屏南县,,wsuf,27,,中国,福建省,宁德市
125,鄂伦春自治旗,,ybbd,50,,中国,内蒙古自治区,呼伦贝尔市
102,西昌市,,wkbv,28,,中国,四川省,凉山彝族自治州
112,介休市,,wqxe,37,,中国,山西省,晋中市
98,玉门市,,wpjc,40,,中国,甘肃省,酒泉市
115,定南县,,ws3g,25,,中国,江西省,赣州市
103,雨城区,北环西路,wm3k,30,北环西路,中国,四川省,雅安市
125,前郭尔罗斯蒙古族自治县,,yb09,45,,中国,吉林省,松原市
118,沂源县,怡心路,wwkp,36,怡心路,中国,山东省,淄博市
117,南皮县,,wwem,38,,中国,河北省,沧州市
121,,,wwyq,39,,中国,中国区域,
104,民勤县,,wqct,39,,中国,甘肃省,武威市
121,根河市,,y9n4,51,,中国,内蒙古自治区,呼伦贝尔市
131,勃利县,,ybm2,46,,中国,黑龙江省,七台河市
115,太康县,,ww1e,34,,中国,河南省,周口市
120,长兴县,,wtt8,31,,中国,浙江省,湖州市
100,香格里拉市,,whyc,27,,中国,云南省,迪庆藏族自治州
117,鄱阳县,,wt57,29,,中国,江西省,上饶市
86,玛纳斯县,,tzvr,45,,中国,新疆维吾尔自治区,昌吉回族自治州
128,木兰县,,yb5m,46,,中国,黑龙江省,哈尔滨市
107,天峨县,,wkkk,25,,中国,广西壮族自治区,河池市
121,上虞区,,wtq6,30,,中国,浙江省,绍兴市
116,台前县,,ww6q,36,,中国,河南省,濮阳市
118,双桥区,,wx7b,41,,中国,河北省,承德市
109,汉滨区,,wmvw,33,,中国,陕西省,安康市
42,unknow,unknow,uzvz,90,unknow,Ocean,unknow,unknow
112,邵东县,,wkzd,27,,中国,湖南省,邵阳市
114,孝南区,福银高速公路,wt3n,31,福银高速公路,中国,湖北省,孝感市
117,桐城市,,wtdc,31,,中国,安徽省,安庆市
114,嘉鱼县,,wt2g,30,,中国,湖北省,咸宁市
130,林口县,,wzur,45,,中国,黑龙江省,牡丹江市
106,秦安县,,wq5k,35,,中国,甘肃省,天水市
117,萧县,京台高速公路,ww51,34,京台高速公路,中国,安徽省,宿州市
110,巫山县,,wmmz,31,,中国,重庆市,重庆市
103,雨城区,北环西路,wm3h,30,北环西路,中国,四川省,雅安市
117,岱岳区,膏城大道,ww6u,36,膏城大道,中国,山东省,泰安市
105,兴义市,,wk6k,25,,中国,贵州省,黔西南布依族苗族自治州
99,白玉县,,wjqr,31,,中国,四川省,甘孜藏族自治州
125,清原满族自治县,,wz2w,42,,中国,辽宁省,抚顺市
101,楚雄市,,wk2p,25,,中国,云南省,楚雄彝族自治州
119,平泉市,,wxk3,41,,中国,河北省,承德市
106,镇宁布依族苗族自治县,,wke7,26,,中国,贵州省,安顺市
115,定南县,,ws6j,25,,中国,江西省,赣州市
115,太仆寺旗,,wx6n,42,,中国,内蒙古自治区,锡林郭勒盟
112,襄城区,,wmxu,32,,中国,湖北省,襄阳市
120,敖汉旗,,wxt0,42,,中国,内蒙古自治区,赤峰市
117,克什克腾旗,,wxej,43,,中国,内蒙古自治区,赤峰市
109,,,w7mx,20,,中国,中国区域,
25,unknow,unknow,uxcx,90,unknow,Ocean,unknow,unknow
110,博白县,,w7vu,22,,中国,广西壮族自治区,玉林市
114,袁州区,,wt10,28,,中国,江西省,宜春市
89,南木林县,,tvr2,30,,中国,西藏自治区,日喀则市
119,江宁区,,wtsv,32,,中国,江苏省,南京市
110,会同县,,wkwr,27,,中国,湖南省,怀化市
108,三都水族自治县,,wksy,26,,中国,贵州省,黔南布依族苗族自治州
94,阿克塞哈萨克族自治县,,wp50,39,,中国,甘肃省,酒泉市
110,博白县,,w7vy,22,,中国,广西壮族自治区,玉林市
115,阿巴嘎旗,,wxcf,44,,中国,内蒙古自治区,锡林郭勒盟
101,海晏县,,wq80,37,,中国,青海省,海北藏族自治州
110,永顺县,,wmjf,29,,中国,湖南省,湘西土家族苗族自治州
120,鄂温克族自治旗,,y8t4,48,,中国,内蒙古自治区,呼伦贝尔市
101,宁洱哈尼族彝族自治县,,whpf,23,,中国,云南省,普洱市
108,务川仡佬族苗族自治县,,wmj4,29,,中国,贵州省,遵义市
118,,,wxh0,39,,中国,中国区域,
104,沾益区,,wk99,26,,中国,云南省,曲靖市
111,昭平县,,wkr0,24,,中国,广西壮族自治区,贺州市
115,吉安县,樟树塘路,wsf0,27,樟树塘路,中国,江西省,吉安市
121,通州区,苏宋路,wtwj,32,苏宋路,中国,江苏省,南通市
104,沾益区,,wkd4,26,,中国,云南省,曲靖市
119,淳安县,,wtkf,30,,中国,浙江省,杭州市
111,昭平县,,wkr4,24,,中国,广西壮族自治区,贺州市
116,颍东区,,wtfm,33,,中国,安徽省,阜阳市
119,沭阳县,,wwhb,34,,中国,江苏省,宿迁市
46,unknow,unknow,vp06,85,unknow,Ocean,unknow,unknow
113,监利县,,wt2e,30,,中国,湖北省,荆州市
104,仁寿县,,wm64,30,,中国,四川省,眉山市
114,井陉县,,ww8z,38,,中国,河北省,石家庄市
126,扶余市,京哈高速公路,yb19,45,京哈高速公路,中国,吉林省,松原市
123,龙江县,,y8r9,47,,中国,黑龙江省,齐齐哈尔市
88,尉犁县,,tznr,41,,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州
122,,,wtqx,31,,中国,中国区域,
126,克山县,,yb9f,48,,中国,黑龙江省,齐齐哈尔市
115,平乡县,,wwd4,37,,中国,河北省,邢台市
114,孝南区,福银高速公路,wt3q,31,福银高速公路,中国,湖北省,孝感市
121,乐清市,,wtn2,28,,中国,浙江省,温州市
123,新民市,丹阜高速公路,wxx2,42,丹阜高速公路,中国,辽宁省,沈阳市
120,黄岛区,,wwmt,36,,中国,山东省,青岛市
121,海阳市,,wwwh,37,,中国,山东省,烟台市
117,三河市,京秦高速公路,wx57,40,京秦高速公路,中国,河北省,廊坊市
107,鄂托克旗,,wrhh,40,,中国,内蒙古自治区,鄂尔多斯市
107,镇原县,,wqkq,36,,中国,甘肃省,庆阳市
113,社旗县,,wtbh,33,,中国,河南省,南阳市
100,unknow,unknow,w4pp,13,unknow,泰国,unknow,unknow
108,务川仡佬族苗族自治县,,wmjn,29,,中国,贵州省,遵义市
114,阜平县,,wwch,39,,中国,河北省,保定市
103,元阳县,,wk14,23,,中国,云南省,红河哈尼族彝族自治州
101,unknow,unknow,w4rw,14,unknow,泰国,unknow,unknow
122,科尔沁左翼中旗,,wxyf,44,,中国,内蒙古自治区,通辽市
107,田阳县,,wkhp,24,,中国,广西壮族自治区,百色市
112,云安区,广昆高速公路,wkp6,23,广昆高速公路,中国,广东省,云浮市
111,郧阳区,,wmyc,33,,中国,湖北省,十堰市
110,会同县,,wky7,27,,中国,湖南省,怀化市
114,新丰县,,ws30,24,,中国,广东省,韶关市
110,龙胜各族自治县,,wkw5,26,,中国,广西壮族自治区,桂林市
107,环县,,wqsk,37,,中国,甘肃省,庆阳市
99,维西傈僳族自治县,,wjn9,28,,中国,云南省,迪庆藏族自治州
117,建宁县,,wsg1,27,,中国,福建省,三明市
116,梅县区,,ws4r,24,,中国,广东省,梅州市
112,内乡县,,wmzt,33,,中国,河南省,南阳市
119,寿光市,,wwse,37,,中国,山东省,潍坊市
113,苏尼特右旗,,wx2m,42,,中国,内蒙古自治区,锡林郭勒盟
118,遵化市,,wx5g,40,,中国,河北省,唐山市
114,孝南区,福银高速公路,wt96,31,福银高速公路,中国,湖北省,孝感市
120,永康市,,wtj7,29,,中国,浙江省,金华市
110,桂平市,,wkjb,23,,中国,广西壮族自治区,贵港市
108,开州区,,wmmn,31,,中国,重庆市,重庆市
112,神池县,,wqzz,39,,中国,山西省,忻州市
113,长治县,,ww2w,36,,中国,山西省,长治市
119,永泰县,,wssf,26,,中国,福建省,福州市
108,彬州市,,wqkc,35,,中国,陕西省,咸阳市
118,睢宁县,魏袁线,wwh1,34,魏袁线,中国,江苏省,徐州市
110,神木市,,wqyp,39,,中国,陕西省,榆林市
109,乌审旗,,wqtq,38,,中国,内蒙古自治区,鄂尔多斯市
118,桓台县,周荆路,wwef,37,周荆路,中国,山东省,淄博市
114,嘉鱼县,,wt31,30,,中国,湖北省,咸宁市
110,巫山县,,wmqp,31,,中国,重庆市,重庆市
87,博湖县,,tzmw,42,,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州
130,林口县,,wzux,45,,中国,黑龙江省,牡丹江市
119,寿光市,,wws6,37,,中国,山东省,潍坊市
113,寿阳县,,ww8r,38,,中国,山西省,晋中市
112,阳东区,,w7zd,22,,中国,广东省,阳江市
126,九台区,加工河大街,wzcg,44,加工河大街,中国,吉林省,长春市
113,苏尼特右旗,,wx85,43,,中国,内蒙古自治区,锡林郭勒盟
84,和静县,,tzew,43,,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州
116,颍东区,,wtf9,33,,中国,安徽省,阜阳市
110,象州县,,wkq0,24,,中国,广西壮族自治区,来宾市
111,武冈市,,wkz1,27,,中国,湖南省,邵阳市
102,米易县,盐米路,wk8z,27,盐米路,中国,四川省,攀枝花市
111,江永县,,wkx0,25,,中国,湖南省,永州市
117,诏安县,,ws6f,24,,中国,福建省,漳州市
114,桂东县,,ws8c,26,,中国,湖南省,郴州市
113,社旗县,,wtbs,33,,中国,河南省,南阳市
103,合作市,,wq1p,35,,中国,甘肃省,甘南藏族自治州
121,南票区,,wxq3,41,,中国,辽宁省,葫芦岛市
117,萧县,京台高速公路,ww57,34,京台高速公路,中国,安徽省,宿州市
119,龙泉市,,wthc,28,,中国,浙江省,丽水市
105,纳雍县,,wkdx,27,,中国,贵州省,毕节市
36,unknow,unknow,uzcx,90,unknow,Ocean,unknow,unknow
122,科尔沁左翼中旗,,wxy8,44,,中国,内蒙古自治区,通辽市
121,长岛县,,wwty,38,,中国,山东省,烟台市
109,利川市,,wmm3,30,,中国,湖北省,恩施土家族苗族自治州
101,宁洱哈尼族彝族自治县,,whpt,23,,中国,云南省,普洱市
108,庆城县,,wqkd,36,,中国,甘肃省,庆阳市
99,隆阳区,,whqt,25,,中国,云南省,保山市
81,霍城县,清伊高速公路,tzcf,44,清伊高速公路,中国,新疆维吾尔自治区,伊犁哈萨克自治州
103,永靖县,,wq37,36,,中国,甘肃省,临夏回族自治州
127,临江市,,wzd2,42,,中国,吉林省,白山市
116,惠来县,,ws46,23,,中国,广东省,揭阳市
117,怀远县,,wtg3,33,,中国,安徽省,蚌埠市
114,浉河区,,wt8u,32,,中国,河南省,信阳市
121,北票市,,wxqr,42,,中国,辽宁省,朝阳市
113,监利县,,wt2t,30,,中国,湖北省,荆州市
113,乐昌市,,ws2e,25,,中国,广东省,韶关市
103,官渡区,,wk3m,25,,中国,云南省,昆明市
34,unknow,unknow,uxzz,90,unknow,Ocean,unknow,unknow
111,桃源县,,wmnz,29,,中国,湖南省,常德市
102,元谋县,,wk8y,26,,中国,云南省,楚雄彝族自治州
